noun,relative,dist
面目,0.0,0.0
洋春,0.0,0.0
種痘,0.0,0.0
開業,0.0,0.0
高野,0.0,0.0
氏名,0.0,0.0
祈祷,0.0,0.0
天然痘,0.0,0.0
作品,0.0,0.0
鉄工,0.0,0.0
末年,0.0,0.0
蔵書,0.0,0.0
消滅,0.0,0.0
主義,0.0,0.0
今井,0.0,0.0
操業,0.0,0.0
職工,0.0,0.0
留守,0.0,0.0
大規模,0.0,0.0
反射炉,0.0,0.0
溶鉱炉,0.0,0.0
市右衛門,0.0,0.0
鉱業,0.0,0.0
裁可,0.0,0.0
連署,0.0,0.0
払い下げ,0.0,0.0
斎藤,0.0,0.0
資本金,0.0,0.0
製造所,0.0,0.0
醸造,0.0,0.0
澱粉,0.0,0.0
豊凶,0.0,0.0
松之丞,0.0,0.0
講堂,0.0,0.0
製紙,0.0,0.0
広告,0.0,0.0
入学,0.0,0.0
洋学,0.0,0.0
教育機関,0.0,0.0
弾薬,0.0,0.0
両名,0.0,0.0
医学,0.0,0.0
配当,0.0,0.0
区内,0.0,0.0
蒸気,0.0,0.0
特許,0.0,0.0
合資会社,0.0,0.0
本多,0.0,0.0
湯川村,0.0,0.0
概表,0.0,0.0
年報,0.0,0.0
勧業,0.0,0.0
造船業,0.0,0.0
休業,0.0,0.0
豊作,0.0,0.0
子弟,0.0,0.0
患者,0.0,0.0
基調,0.0,0.0
本人,0.0,0.0
所持,0.0,0.038461538461538464
論理,0.0,0.0
モデル,0.0,0.0
条文,0.0,0.0
か条,0.0,0.0
提案,0.0,0.0
裁判,0.0,0.0
ともなう,0.0,0.08333333333333333
草案,0.0,0.0
碇泊,0.0,0.0
具体,0.0,0.0
当面,0.0,0.0
決意,0.0,0.0
権威,0.0,0.0
犯罪,0.0,0.0
拒否,0.0,0.0
身体,0.0,0.0
鹿児島,0.0,0.0
官員,0.0,0.0
伍長,0.0,0.0
参謀,0.0,0.0
通知,0.0,0.0
危険,0.0,0.25
トン数,0.0,0.0
周知,0.0,0.0
謙二郎,0.0,0.0
ベース,0.0,0.0
呉服店,0.0,0.0
運送,0.0,0.0
神宮,0.0,0.0
事例,0.0,0.25
全員,0.0,0.0
責任者,0.0,0.0
到着,0.0,0.0
想像,0.0,0.0
正弘,0.0,0.0
マイル,0.0,0.0
双方,0.0,0.0
情報,0.0,0.0
公立,0.0,0.0
予防,0.0,0.32955465587044536
恐れ,0.0,0.0
伝染病,0.0,0.1111111111111111
総体,0.0,0.1111111111111111
免状,0.0,0.0
開業医,0.0,0.0
痘苗,0.0,0.0
全書,0.0,0.2
カトリック,0.0,0.0
出火,0.0,0.0
無料,0.0,0.0
総て,0.0,0.0
正教会,0.0,0.3333333333333333
主筆,0.0,0.0
衛生,0.0,0.2
研修,0.0,0.0
反応,0.0,0.0
世話役,0.0,0.0
斉藤,0.0,0.0
大谷,0.0,0.0
具体的,0.0,0.0
ショック,0.0,0.0
協約,0.0,0.0
蒸気船,0.0,0.0
文言,0.0,0.0
親書,0.0,0.0
日本国内,0.0,0.0
各々,0.0,0.0
対日,0.0,0.0
身元,0.0,0.0
焼失,0.0,1.0
救済,0.0,0.0
街路,0.0,0.5
ありさま,0.0,0.0
損害,0.0,0.08333333333333333
遊女,0.0,0.0
滝野,0.0,0.0
歌舞伎,0.0,0.0
実業,0.0,0.0
官金,0.0,0.0
年賦,0.0,0.0
