noun,relative,dist
職務,0.0,0.0
人別,0.0,0.0
辞令,0.0,0.04
蛯子,0.0,0.165
掃除,0.0,0.25
町代,0.0,0.0
触書,0.0,0.6754901960784314
税金,0.0,0.4242424242424242
裁判所,0.0,0.06666666666666667
大臣,0.0,0.5303030303030303
証書,0.0,0.0
所有,0.0,1.2898338220918866
脱走,0.0,0.0
町会,0.0,0.6666666666666666
大資本,0.0,0.41025641025641024
駅逓,0.0,0.16666666666666666
総代,0.0,0.14761904761904762
取調べ,0.0,0.0
仕入,0.0,0.03333333333333333
浦賀,0.0,0.0
酒田,0.0,0.0
希望,0.0,0.6
国防,0.0,0.0
牢屋,0.0,0.0
鑑札,0.0,0.0
警察,0.0,1.5928571428571427
賦課,0.0,0.0
入費,0.0,0.0
人足,0.0,0.0
町役人,0.0,0.0
組頭,0.0,0.0
上納,0.0,0.0
定員,0.0,0.05263157894736842
半額,0.0,0.16249999999999998
手続,0.0,0.4421568627450981
人件費,0.0,0.0
金高,0.0,0.2
調停,0.0,0.1
両国,0.0,0.0
日露,0.0,0.2
犠牲,0.0,0.0
連行,0.0,0.0
途中,0.0,0.5555555555555556
水産物,0.0,0.030303030303030304
少年,0.0,0.10644257703081232
彦助,0.0,0.05263157894736842
釈放,0.0,0.0
捕虜,0.0,0.0
意思,0.0,0.0
日本語,0.0,0.0
要旨,0.0,0.02857142857142857
一度,0.0,0.0
光景,0.0,0.0
ディアナ,0.0,0.0
リコルド,0.0,0.0
再度,0.0,0.0
同行,0.0,1.6385281385281383
近隣,0.0,0.07142857142857142
両国間,0.0,0.0
解決,0.0,0.6024743230625583
子供,0.0,0.5833333333333333
帰還,0.0,0.0
余裕,0.0,0.0
立場,0.0,0.38888888888888884
騒ぎ,0.0,0.0
民政,0.0,0.1111111111111111
有川,0.0,0.5833333333333333
矢不来,0.0,0.0
予備,0.0,0.14285714285714285
兵器,0.0,0.0
長官,0.0,1.0988927738927738
審議,0.0,0.041666666666666664
折衝,0.0,0.1
訪問,0.0,0.0625
見学,0.0,0.0
士官,0.0,0.0
給与,0.0,0.0
御役所,0.0,0.0
連名,0.0,0.85
選定,0.0,0.05555555555555555
両港,0.0,0.0
請願,0.0,0.8333333333333333
回送,0.0,0.0
直営,0.0,0.2
存続,0.0,0.3333333333333333
滞納,0.0,0.0
高値,0.0,0.5333333333333333
競争,0.0,0.8392446633825944
概算,0.0,0.0
如く,0.0,0.4444444444444444
要項,0.0,0.0
松本,0.0,0.25
廃止,0.0,1.0486111111111112
収支,0.0,0.2
往復,0.0,1.3095238095238095
喜兵衛,0.0,0.5
善吉,0.0,0.6114551083591331
手紙,0.0,0.0
ボート,0.0,0.0
あて,0.0,0.843968253968254
会談,0.0,0.08333333333333333
ゴロウニン,0.0,0.0
歩道橋,0.0,0.0
北門,0.0,0.8611111111111112
清六,0.0,0.0
商工業,0.0,1.653113553113553
要望,0.0,0.047619047619047616
対立,0.0,0.07417582417582418
従前,0.0,0.26666666666666666
大工町,0.0,0.0
仲町,0.0,0.25
部屋,0.0,0.0
惣代,0.0,0.5
運賃,0.0,1.0
漢文,0.0,0.0625
旗艦,0.0,0.0
一応,0.0,0.0
白米,0.0,0.0
下落,0.0,0.038461538461538464
給料,0.0,0.0
利息,0.0,0.07142857142857142
出願者,0.0,0.0
金子,0.0,0.625
質屋,0.0,1.0714285714285714
利子,0.0,0.3333333333333333
抵当,0.0,0.26666666666666666
貸借,0.0,0.0
短期,0.0,0.30014492753623184
信用,0.0,2.2333333333333334
金利,0.0,0.26785714285714285
荷為替,0.0,0.125
手数料,0.0,0.0
米価,0.0,0.0
玄米,0.0,0.0
暴騰,0.0,0.0
汽船,0.0,1.0984848484848484
連年,0.0,0.0
活気,0.0,0.038461538461538464
各戸,0.0,0.0
栄七,0.0,0.05263157894736842
池田,0.0,0.6555555555555556
営業者,0.0,1.4166666666666665
私有地,0.0,0.0
内山,0.0,0.25
出願,0.0,0.2
沽券,0.0,0.0
狭隘,0.0,0.6666666666666666
損失,0.0,0.3333333333333333
忠次郎,0.0,0.0
藤山,0.0,0.0
山道,0.0,0.0
傭船,0.0,0.0
島野,0.0,0.0
価額,0.0,0.08333333333333333
相対,0.0,0.27840909090909094
西回り,0.0,0.0
売上額,0.0,0.03571428571428571
相場,0.0,0.07692307692307693
不都合,0.0,0.0
点検,0.0,0.0
薩摩,0.0,0.0
品川,0.0,0.0
反映,0.0,0.29
鉱産,0.0,0.0
中止,0.0,1.483065953654189
香港,0.0,0.0
資金,0.0,2.123809523809524
復命書,0.0,0.0
出航,0.0,0.0
日程,0.0,0.0
調所,0.0,0.0
ほう,0.0,0.14285714285714285
企画,0.0,0.8499999999999999
中島,0.0,0.6666666666666666
販路,0.0,0.26666666666666666
焼酎,0.0,0.0
振興,0.0,0.12698412698412698
仕込,0.0,0.48333333333333334
荷主,0.0,0.39285714285714285
西岡,0.0,0.125
施策,0.0,0.25
影響力,0.0,0.07692307692307693
小野,0.0,0.27142857142857146
加工品,0.0,0.0
出資者,0.0,0.3666666666666667
年次,0.0,0.0
両替,0.0,0.047619047619047616
沖之,0.0,0.0
増設,0.0,0.0
現金,0.0,0.18181818181818182
無理,0.0,0.0
把握,0.0,0.22549019607843135
